,Company,TypeName,Ram,Weight,Touchscreen,Ips,ppi,Cpu brand,HDD,SSD,Gpu brand,Price,os
1260,Lenovo,2 in 1 Convertible,4,1.8,1,0,157.3505121,Intel Core i5,0,128,Intel,72913.3653,Windows
1261,Asus,Ultrabook,8,1.2,0,1,165.6321181,Other Intel Processor,0,512,Intel,63809.37,Windows
1262,Dell,Notebook,6,2.3,0,0,100.4546699,Intel Core i3,1000,0,Intel,40176.27,Windows
1263,Acer,Notebook,4,2.4,0,0,100.4546699,Other Intel Processor,500,0,Intel,25296.17,Others/No OS/Linux
1264,Dell,Notebook,2,2.2,0,0,100.4546699,Other Intel Processor,500,0,Intel,33173.87,Windows
1265,Lenovo,Notebook,8,2.6,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,78689.47,Windows
1266,HP,Notebook,6,2.04,0,0,141.2119981,AMD Processor,0,0,AMD,48140.6247,Windows
1267,Dell,Notebook,8,2.3,0,0,100.4546699,Intel Core i7,1000,0,AMD,70548.3047,Others/No OS/Linux
1268,HP,Netbook,2,1.17,0,0,135.0942112,Other Intel Processor,0,0,Intel,18293.77,Windows
1269,Asus,Notebook,4,2.2,0,0,100.4546699,Intel Core i7,500,0,Nvidia,63049.6096,Windows
1270,Lenovo,2 in 1 Convertible,4,1.8,1,1,157.3505121,Intel Core i7,0,128,Intel,55844.14,Windows
1271,Lenovo,2 in 1 Convertible,16,1.3,1,1,276.0535301,Intel Core i7,0,512,Intel,131207.47,Windows
1272,Lenovo,Notebook,2,1.5,0,0,111.9352036,Other Intel Processor,0,0,Intel,20044.37,Windows
1273,HP,Notebook,6,2.19,0,0,100.4546699,Intel Core i7,1000,0,AMD,66872.92,Windows
1274,Asus,Notebook,4,2.2,0,0,100.4546699,Other Intel Processor,500,0,Intel,32298.57,Windows
1275,Asus,Ultrabook,8,1.2,0,1,165.6321181,Other Intel Processor,0,512,Intel,63809.37,Windows
1276,Dell,Notebook,6,2.3,0,0,100.4546699,Intel Core i3,1000,0,Intel,40176.27,Windows
1277,Acer,Notebook,4,2.4,0,0,100.4546699,Other Intel Processor,500,0,Intel,25296.17,Others/No OS/Linux
1278,Dell,Notebook,2,2.2,0,0,100.4546699,Other Intel Processor,500,0,Intel,33173.87,Windows
1279,Lenovo,Notebook,8,2.6,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,78689.47,Windows
1280,HP,Notebook,6,2.04,0,0,141.2119981,AMD Processor,0,0,AMD,48140.6247,Windows
1281,Dell,Notebook,8,2.3,0,0,100.4546699,Intel Core i7,1000,0,AMD,70548.3047,Others/No OS/Linux
1282,HP,Netbook,2,1.17,0,0,135.0942112,Other Intel Processor,0,0,Intel,18293.77,Windows
1283,Asus,Notebook,4,2.2,0,0,100.4546699,Intel Core i7,500,0,Nvidia,63049.6096,Windows
1284,Lenovo,2 in 1 Convertible,4,1.8,1,1,157.3505121,Intel Core i7,0,128,Intel,55844.14,Windows
1285,Lenovo,2 in 1 Convertible,16,1.3,1,1,276.0535301,Intel Core i7,0,512,Intel,131207.47,Windows
1286,Lenovo,Notebook,2,1.5,0,0,111.9352036,Other Intel Processor,0,0,Intel,20044.37,Windows
1287,HP,Notebook,6,2.19,0,0,100.4546699,Intel Core i7,1000,0,AMD,66872.92,Windows
1288,Asus,Notebook,4,2.2,0,0,100.4546699,Other Intel Processor,500,0,Intel,32298.57,Windows
1289,Asus,Ultrabook,8,1.2,0,1,165.6321181,Other Intel Processor,0,512,Intel,63809.37,Windows
1290,Dell,Notebook,6,2.3,0,0,100.4546699,Intel Core i3,1000,0,Intel,40176.27,Windows
1291,Acer,Notebook,4,2.4,0,0,100.4546699,Other Intel Processor,500,0,Intel,25296.17,Others/No OS/Linux
1292,Dell,Notebook,2,2.2,0,0,100.4546699,Other Intel Processor,500,0,Intel,33173.87,Windows
1293,Lenovo,Notebook,8,2.6,0,1,141.2119981,Intel Core i7,1000,0,Nvidia,78689.47,Windows
1294,HP,Notebook,6,2.04,0,0,141.2119981,AMD Processor,0,0,AMD,48140.6247,Windows
1295,Dell,Notebook,8,2.3,0,0,100.4546699,Intel Core i7,1000,0,AMD,70548.3047,Others/No OS/Linux
1296,HP,Netbook,2,1.17,0,0,135.0942112,Other Intel Processor,0,0,Intel,18293.77,Windows
1297,Asus,Notebook,4,2.2,0,0,100.4546699,Intel Core i7,500,0,Nvidia,63049.6096,Windows
1298,Lenovo,2 in 1 Convertible,4,1.8,1,1,157.3505121,Intel Core i7,0,128,Intel,55844.14,Windows
1299,Lenovo,2 in 1 Convertible,16,1.3,1,1,276.0535301,Intel Core i7,0,512,Intel,131207.47,Windows
1300,Lenovo,Notebook,2,1.5,0,0,111.9352036,Other Intel Processor,0,0,Intel,20044.37,Windows
1301,HP,Notebook,6,2.19,0,0,100.4546699,Intel Core i7,1000,0,AMD,66872.92,Windows
1302,Asus,Notebook,4,2.2,0,0,100.4546699,Other Intel Processor,500,0,Intel,32298.57,Windows
